ID	S1	S2	S3
1497-RMM-0361	22.842930773	15.8791488881	23.8933649957
1497-RMM-0362	20.1880998863	13.6678941721	28.503406604
1497-RMM-0363	14.3347018235	22.3870456333	28.3166003349
1497-RMM-0364	26.0496969851	12.988689243	22.3947827275
1497-RMM-0365	23.6857690051	20.0657215241	18.5059446126
1497-RMM-0366	19.8595968752	14.5138643834	27.2677827307
1497-RMM-0367	16.1198060262	23.8901175793	24.5947807943
1497-RMM-0368	20.6461466733	20.0738345744	22.55714426
1497-RMM-0369	24.5231807577	17.3867113596	20.3350681458
1497-RMM-0370	18.4227486265	20.1954474655	24.716339538
1497-RMM-0371	21.4315785214	15.9167760129	24.360494523
1497-RMM-0372	17.1646423999	15.8554757508	30.1449435007
1497-RMM-0373	24.2367608215	15.3580330567	21.7053792355
1497-RMM-0374	21.9893925538	19.7024018348	23.1756749916
1497-RMM-0375RD	19.3852628444	21.1117465612	24.1337462102
1497-RMM-0376	23.1183946118	16.6232394392	23.048513506
1497-RMM-0377	20.1825302381	16.8390888489	25.4447301795
1497-RMM-0378	19.8354789274	19.1693144643	23.222782487
1497-RMM-0379	22.9712957908	13.9219850459	24.9187543821
1497-RMM-0380	25.8486672522	18.479037203	18.9992620564
1497-RMM-0381	22.9668715896	14.2539769142	23.3067375774
1497-RMM-0382	10.0312319683	20.0115860036	33.9327530133
1497-RMM-0383	22.1425089495	18.6398855145	22.2188298205
1497-RMM-0384RR	26.2084234964	15.9018095226	19.8156770436
1497-RMM-0385	11.8485049046	18.1491451587	34.1737573273
1497-RMM-0386	21.0747808507	16.0961193377	25.2168924039
1497-RMM-0387	18.2671927837	22.8000559133	24.1589960262
1497-RMM-0388	22.9143758881	14.2858684053	25.4671130207
1497-RMM-0389	13.5192841974	22.6351069144	28.7259558788
1497-RMM-0390	15.2278385172	20.6934134098	27.7502609752
1497-RMM-0391	22.6121737444	19.1503993788	20.6015884623
1497-RMM-0392	19.0361589438	16.2475421339	27.6862022936
1497-RMM-0393RD	19.4116134405	17.6303313818	26.2590787804
1497-RMM-0394	21.4998161635	24.593515005	19.1077403682
1497-RMM-0395	20.8259510062	16.4578025063	26.0301783316
1497-RMM-0397	21.9789588038	14.6823284003	25.4441596282
1497-RMM-0398	20.8691644399	19.7698029252	22.9244866723
1497-RMM-0399	23.1199148161	16.4277396289	23.1600982002
1497-RMM-0400	21.1418787019	16.3324500347	25.2151066991
1497-RMM-0401	21.8940000437	18.1103997817	22.5864291028
1497-RMM-0402	18.6622576778	16.0384169821	26.9396058908
1497-RMM-0403	25.8468644939	15.0070760197	21.0705012783
1497-RMM-0404	26.29279387	18.0886646054	17.8406271107
1497-RMM-0405	20.9416770101	20.6643607346	21.9349522976
1497-RMM-0406	21.7824019954	18.1574649738	23.1674381345
1497-RMM-0407	23.4454100811	17.5886879586	22.2677643326
1497-RMM-0408	22.2543418847	17.8430366805	22.897122531
1497-RMM-0409	25.9255200661	16.7820709961	20.3650912737
1497-RMM-0410	24.8539916854	16.7127752533	21.2139733184
1497-RMM-0411	20.6406117085	16.7727139904	24.8645352063
1497-RMM-0412	19.3365470157	17.9037641806	25.9686545342
1497-RMM-0413	20.2777746256	20.3691667307	23.0639687456
1497-RMM-0414	23.3593664134	15.1196464976	23.7770932396
1497-RMM-0415	21.9676824599	16.4708650885	23.6733898806
1497-RMM-0416	25.5467335435	13.6957574787	22.262327277
1497-RMM-0417	19.4853863083	18.475918421	25.4034054429
1497-RMM-0418	25.3161517838	14.9237158134	20.9814702126
1497-RMM-0419	27.8696653682	14.5728375321	19.0960792511
1497-RMM-0420	22.7759788707	17.7333871575	22.2209418469
1497-RMM-0421	24.5897775535	17.8154912152	19.6699787578
1497-RMM-0422	22.9928124965	15.3730334266	23.9461592811
1497-RMM-0423	25.9463947021	15.8287661786	20.8429498708
1497-RMM-0424	20.2256016571	18.3081789643	23.9672331514
1497-RMM-0425	23.2888079209	16.6011897143	23.3079412689
1497-RMM-0426	23.4174775365	17.8987063534	22.4226771645
1497-RMM-0427	21.030478325	19.586668341	22.4879312156
1497-RMM-0428	25.901623521	13.2036928473	22.1571294889
1497-RMM-0429	21.0956165383	20.1550906212	22.1047909103
1497-RMM-0430	23.429417941	16.1417869067	24.0489106265
1497-RMM-0431	21.0464914301	15.7668547371	25.7322055539
1497-RMM-0432	22.2861555897	16.3377913951	24.3347003921
1497-RMM-0433	24.4340171739	16.6102910758	21.6400677967
1497-RMM-0434	21.2232830755	16.9854324945	24.6610610209
1497-RMM-0435	21.3061027767	16.6793961944	24.4430047629
1497-RMM-0436	19.8862135579	19.882037893	23.6047920589
1497-RMM-0437	16.2454938934	17.7073826757	29.6074490096
1497-RMM-0438	26.5545915438	15.1465284024	19.5016643864
1497-RMM-0439	16.2292657541	18.7119881134	28.7373194917
1497-RMM-0440	23.0311536554	17.6860733768	21.8930557819
1497-RMM-0441	24.1343494574	14.0619945862	23.2169357149
1497-RMM-0442	24.0916660541	15.813160392	22.1582736873
1497-RMM-0443	20.6565709107	20.0923322342	22.6970572876
1497-RMM-0444	20.3541620049	16.6529697469	25.6044344978
1497-RMM-0445	17.3514603987	15.2002762259	31.1521708439
1497-RMM-0446	25.5235156839	16.0511533943	21.1820883697
1497-RMM-0447	22.8179261924	17.3526767422	21.8794384583
1497-RMM-0448	21.2117694905	17.4286607692	24.9671730069
1497-RMM-0449	22.109566829	20.3777572031	19.8732661813
1497-RMM-0450	19.4216106767	17.270027047	25.0498617249
1497-RMM-0451	19.5507158968	18.8999150225	23.5463476878
1497-RMM-0452	21.4402412113	16.848484382	25.0969805006
1497-RMM-0453	17.9586909729	23.3360376485	22.3746783755
1497-RMM-0454	19.4151677308	14.319960363	28.9397833743
1497-RMM-0455	20.7100518446	20.9968774889	22.5144536522
1497-RMM-0456	18.1536016967	17.5417820109	28.5106216643
1497-RMM-0457	16.9244925458	18.298754025	27.9453033093
1497-RMM-0459	25.6392024288	12.5837073448	22.9953668025
1497-RMM-0460	23.5855085967	14.3966017354	23.1122371599
1497-RMM-0461	24.5419248317	13.5216923081	23.3157138616
1497-RMM-0462	26.0388593928	16.2328939837	20.1812086981
1497-RMM-0463	12.459282328	19.8051339718	33.1537488337
1497-RMM-0464	18.5857576829	17.0998026672	27.3137428871
1497-RMM-0465	23.0455093224	15.3421404934	23.3941697211
1497-RMM-0466	28.0892902835	14.4140465547	19.3110287657
1497-RMM-0467	25.9761676306	14.0283700611	21.5045317182
1497-RMM-0468RD	24.9511547476	12.4568810166	23.7889025439
1497-RMM-0469	16.0933893588	21.3328785592	27.0647742317
1497-RMM-0470RR	22.2710098316	15.4698988343	23.8432627654
1497-RMM-0471RR	17.0312453723	21.4973220578	25.8338834354
1497-RMM-0473	23.3932668941	15.841380548	23.6941968347
1497-RMM-0474	22.8558960963	14.3215942839	24.3104756017
1497-RMM-0475RD	20.6944552774	21.5226814976	21.6388166587
1497-RMM-0476	15.7839964062	19.290306321	28.0509088517
1497-RMM-0477RD	21.6135066868	17.4210957614	23.6348994801
1497-RMM-0478RD	22.6266429072	16.6743618596	22.4941468955
1497-RMM-0479RD	17.4333972419	16.6428645496	28.8897876511
1497-RMM-0480RD	20.6695610011	15.088764567	27.0693798843
1497-RMM-0481RR	23.9305339618	17.372532458	20.8933108634
1497-RMM-0483	26.7252795988	14.239856123	21.0487093974
1497-RMM-0484RR	19.5067762153	17.1700436792	25.4314011883
1497-RMM-0485	20.5952258267	17.104039613	25.2282918797
1497-RMM-0486	22.9269453598	19.9813794773	19.2027033628
1497-RMM-0487	21.3030450948	17.5229042972	23.7183133973
1497-RMM-0488	16.5717367106	21.6498504311	25.6173404973
1497-RMM-0489	20.9732697473	16.2535264947	25.5478490537
1497-RMM-0490RD	23.8069121615	15.0688189388	22.8196381892
1497-RMM-0491RD	20.3773447914	13.3566361468	27.5939372434
1497-RMM-0493RR	25.8307440852	17.5369635606	19.3965445372
1497-RMM-0494RR	24.9095898655	13.8265931786	22.69576193
1497-RMM-0495RR	25.9227930021	15.10517926	20.9692355904
1497-RMM-0496	24.6786468739	15.4042636534	22.2687606844
1497-RMM-0497	9.53050531169	19.4261749806	35.0447751492
1497-RMM-0498	14.0444522019	17.9121471826	32.4488488667
1497-RMM-0499	12.8205830286	20.2200005409	31.8486887984
1497-RMM-0500	18.4022999874	18.4969510825	27.581535517
1497-RMM-0501	20.2543571099	16.7461705826	25.0604970677
1497-RMM-0502	19.7618964805	16.083126792	26.6726383253
1497-RMM-0503	13.2581938445	18.9287864681	31.8325610856
1497-RMM-0504	20.1845288731	16.8254040621	24.71200661
1497-RMM-0505RR	24.4096711749	14.5698685178	23.4665758588
1497-RMM-0506	18.2462443836	18.6283766257	27.0360677702
1497-RMM-0507	12.7182618183	20.1758646489	31.1509871265
1497-RMM-0508	17.3291704214	17.3310037502	27.318620143
1497-RMM-0509	16.8031297625	15.8425486121	30.1856940593
1497-RMM-0510	17.221280663	18.1411751247	27.8185204597
1497-RMM-0511	9.95274096103	19.9245759069	34.7831175416
1497-RMM-0512	19.4846697621	20.1082624777	24.9977894163
1497-RMM-0513	20.067016471	13.1249326656	28.7197169001
1497-RMM-0514	20.5035505283	21.3089997848	22.2761347131
1497-RMM-0515	8.07014885517	19.9922715549	36.9850688903
1497-RMM-0516RR	23.4357298816	14.2659422517	24.2121793214
1497-RMM-0517RR	22.5133364157	15.4946203536	24.4669902917
1497-RMM-0518	24.1288313629	15.2381243792	21.8453407676
1497-RMM-0519	17.8545944548	18.0690998148	27.1776649303
1497-RMM-0520	14.5984166211	17.2235925478	31.2817555118
1497-RMM-0521	20.9310543248	14.6762499074	26.0878547675
1497-RMM-0522	22.3006185481	13.1724684217	25.4111662682
1497-RMM-0523	16.6461938476	21.8366711961	24.6765178652
1497-RMM-0524	20.8753883459	18.1849780431	23.2965888112
1497-RMM-0527	17.3874828467	18.7125374272	26.9956557446
1497-RMM-0528RR	24.2894976575	17.5670106608	21.0288047461
1497-RMM-0529RR	22.0534942013	13.9857335134	25.8119661537
1497-RMM-0530	18.0959865018	20.0100272371	25.1413098196
1497-RMM-0531	20.0871631207	16.0240021886	25.9083510334
1497-RMM-0532	12.775844993	19.7956375106	32.3521584068
1497-RMM-0533	18.4701737853	16.8513626419	27.5098215294
1497-RMM-0534	22.3891250311	15.3320710836	24.8048268218
1497-RMM-0535	15.452685116	19.3468853122	28.3475475973
1497-RMM-0536	18.4703050933	14.5470872905	29.9857625164
1497-RMM-0537	18.754333757	22.4691035016	22.8255084203
1497-RMM-0540RR	22.8300128545	16.2542119803	22.521644772
1497-RMM-0541RR	21.6185279852	17.9907022778	22.5165318106
1497-RMM-0542RD	18.032426207	15.9749168921	29.4968954505
1497-RMM-0543	21.8995792786	19.0613311416	22.0619071687
1497-RMM-0544	22.6029219354	16.4624025741	23.7938302552
1497-RMM-0545	25.102292525	16.1028564142	20.6973956201
1497-RMM-0546	20.1404570111	15.9715087039	25.8983843604
1497-RMM-0547	19.4285628785	15.2009530612	27.2043800821
1497-RMM-0548	20.5625572537	19.153085096	23.0822861552
1497-RMM-0549RD	12.2775317222	20.4721145273	32.4221514396
1497-RMM-0550	19.7057132035	17.1629596134	26.6216272584
1497-RMM-0551RR	26.8277594645	15.2934920615	20.0076305645
1497-RMM-0552RR	26.3080595984	12.560126773	22.7977286637
1497-RMM-0553RR	23.7518610023	15.8368557843	22.7067385033
1497-RMM-0554	24.7477265198	19.948793255	18.0726038027
1497-RMM-0555	13.7650133409	19.4056663855	30.8389887466
1497-RMM-0556	19.1693408648	20.609852998	22.9651154578
1497-RMM-0557	15.5952819357	17.7041248123	30.179961375
1497-RMM-0558	15.7005302877	22.0187604177	27.3964038046
1497-RMM-0560	15.9357473814	20.3228717145	26.7426937521
1497-RMM-0561	19.5722473188	15.2156497298	27.8480336026
1497-RMM-0563	4.43800733147	24.2423046955	36.3152068548
1497-RMM-0564RR	21.0387264976	16.2349517883	25.08896324
1497-RMM-0565	17.6969557912	21.7924527892	24.7125292263
1497-RMM-0566	21.758175957	17.1453751552	22.614562836
1497-RMM-0567	21.537308123	19.3764225908	23.58562251
1497-RMM-0568	10.5217950869	22.1283851184	32.3509568232
1497-RMM-0569	22.3382853344	17.1999379467	22.7792333468
1497-RMM-0570	19.9455109848	19.9314710033	23.4436117906
1497-RMM-0571	20.4165035494	19.4725732554	23.3562670148
1497-RMM-0572	17.8487231548	19.1867648558	25.7452445655
1497-RMM-0573	21.6377313547	18.7265664115	21.6184825913
1497-RMM-0574	18.4607376789	16.4295118278	27.735574258
1497-RMM-0575	22.9104427217	17.1742552702	22.2621735597
1497-RMM-0576	23.1400376521	20.9766178358	20.7861883419
1497-RMM-0577	20.6584875033	16.9078262205	26.5251410049
1497-RMM-0578	21.3067302537	17.8837377564	23.7199644975
1497-RMM-0579	23.1796707768	16.4942514177	23.2346662613
1497-RMM-0580	19.7688541424	16.5807908302	25.4594196258
1497-RMM-0581	20.2616652069	16.6690323737	26.0505057578
1497-RMM-0582	19.8970851025	17.2393444987	25.6557726306
1497-RMM-0583	18.2808723674	19.7996151828	25.5513002306
1497-RMM-0584	24.0482260364	20.3522701824	18.6257328769
1497-RMM-0585	20.2912845265	15.7685321637	26.4978953821
1497-RMM-0586	17.7853229692	22.4262653842	23.311151739
1497-RMM-0587	26.3685797472	18.7675585758	16.83834206
1497-RMM-0588	25.8625053185	17.5149149242	19.520861364
1497-RMM-0589	27.5319802558	16.3634964978	17.9061575344
1497-RMM-0590	24.4768904181	17.0027732083	21.6095250839
1497-RMM-0591	23.264250515	17.1371793091	21.6440918108
1497-RMM-0592	21.7016941242	17.6931569916	23.377426051
1497-RMM-0593	18.8808173189	18.159478522	25.5150137084
1497-RMM-0594	22.9954051772	15.5580389195	23.6092337764
1497-RMM-0595	20.6577819929	16.6168524544	25.7493243166
1497-RMM-0596	22.524211181	14.7776558847	25.3036872586
1497-RMM-0597	19.6536724246	21.6404268652	23.6240305233
1497-RMM-0598	21.1399102393	15.1522138692	25.856137496
1497-RMM-0599	14.4093907591	23.4748903913	28.0390320784
1497-RMM-0600	24.5091797581	19.243058954	19.1334941022
1497-RMM-0601	21.3993928114	17.7965593586	23.217617123
1497-RMM-0602	19.9157766603	19.0515136563	24.3355059346
1497-RMM-0603	14.9969572488	17.6462599068	29.7711921618
1497-RMM-0604	21.3179563468	18.407278856	22.8376493206
1497-RMM-0605	25.9099660735	15.5614627958	20.9636671735
1497-RMM-0606	16.8243092608	23.7191899406	23.7376167691
1497-RMM-0607	20.1859595359	19.4756168601	23.8011554177
1497-RMM-0608	19.5369753121	18.7848572854	25.2353635576
1497-RMM-0609	25.7592357272	13.5564338897	21.3268963099
1497-RMM-0610	23.5481795945	16.5596390315	22.72777543
1497-RMM-0611	19.1400558226	22.7439733297	22.1537525845
1497-RMM-0612	21.6421792873	18.2265676721	23.198528277
1497-RMM-0613	14.5272452128	20.0953518205	29.7794928671
1497-RMM-0614	23.6726811463	15.509945733	23.797199807
1497-RMM-0615	22.0710676475	21.0443840144	20.212714025
1497-RMM-0616	18.4263368932	16.7333460543	27.6255129991
1497-RMM-0617	18.5815561084	18.2210043048	26.321044697
1497-RMM-0618	27.1117329726	14.1324937889	20.4708146351
1497-RMM-0619	25.4741692066	14.2293253145	21.6544253109
1497-RMM-0620	26.5515605355	14.3668942839	21.2590251072
1497-RMM-0621	18.0140019947	19.2695020915	25.0054612935
1497-RMM-0622	14.3672053267	20.2266020466	30.0525030647
1497-RMM-0623	20.9288761268	17.3977787729	24.965585737
1497-RMM-0624	17.3468165484	22.5255874486	24.6271659443
1497-RMM-0625	22.8376053475	17.2539117888	21.9715197897
1497-RMM-0626	19.4968329865	21.7789537333	23.4583475802
1497-RMM-0627	17.900025733	20.9823068119	24.5040520523
1497-RMM-0628	18.4726732503	20.8054179117	24.7433787114
1497-RMM-0629	24.9265697928	17.474372725	19.6977321511
1497-RMM-0630	17.9795942109	24.1150530977	22.7321940674
1497-RMM-0631	17.7922737012	21.919655761	24.2874484739
1497-RMM-0632	22.9471848115	17.8548698235	21.9397799622
1497-RMM-0633	13.6639137464	25.8060116713	25.7345355635
1497-RMM-0634	17.4942797654	20.9792612772	24.1330840875
1497-RMM-0635	20.612574103	19.3159337539	23.1751590144
1497-RMM-0636	22.4836967514	18.9351621261	21.9504170873
1497-RMM-0637	22.8757324694	16.3457750561	23.2334694337
1497-RMM-0638	22.0724269254	15.5830956546	25.5035602156
1497-RMM-0639	16.6060890046	18.2426012193	28.2671554695
1497-RMM-0640	17.3661813111	19.2102693483	26.4139442374
1497-RMM-0641	18.5325778988	17.0016411245	27.117401383
1497-RMM-0642	20.6095620622	16.8505947866	25.8291600559
1497-RMM-0643	20.2856332191	19.7975577453	24.8040812396
1497-RMM-0644	25.684368041	13.9594245866	21.7622338182
1497-RMM-0645	24.3960570973	16.3040673644	22.6392515849
1497-RMM-0646	25.3649199764	15.1303409013	21.4340185257
1497-RMM-0647	16.7681844182	17.6539923224	28.7577734316
1497-RMM-0648	18.4288130084	22.3688017951	23.4301625763
1497-RMM-0649	26.0035900147	15.1796012972	21.8399555426
1497-RMM-0650	21.6117237871	18.8553661581	23.3779670936
1497-RMM-0651	15.1634960495	17.6133169868	29.8335287675
1497-RMM-0652	28.5392336877	15.852281502	18.0146865965
1497-RMM-0653	24.4291144054	15.3383974689	22.2542312561
1497-RMM-0654	21.2611261911	16.8822829143	24.3498674881
1497-RMM-0655	15.6024582956	20.0115422153	28.2985375962
1497-RMM-0656	25.0799965678	16.9285820432	20.8102005246
1497-RMM-0657	23.2030865628	17.7182719891	20.5446537165
1497-RMM-0658	20.3278022235	18.6735587422	24.2295975807
1497-RMM-0659	17.5673487315	16.6535542966	27.9379959467
1497-RMM-0660	25.6139524562	14.8439817733	21.0961711635
1497-RMM-0661	19.8646748083	17.728724944	25.6222853903
1497-RMM-0662	29.4331398573	11.4641903982	19.8180898352
1497-RMM-0663RD	17.6242018108	21.4308986081	24.2740189522
1497-RMM-0664RD	22.6345213448	20.9801101158	18.8146275827
1497-RMM-0665	19.7469654103	19.9971444628	24.0871032331
1497-RMM-0666	23.2642113364	19.0316797321	20.3864189636
1497-RMM-0667	22.6830200363	18.821300405	21.6546844638
1497-RMM-0668	25.0971880911	15.1594330318	21.3214740581
1497-RMM-0669	26.1901120352	16.4023056541	18.6965761771
1497-RMM-0670	20.7704842371	21.419980382	20.6542288028
1497-RMM-0671	15.5681200102	23.6111878166	25.512023235
1497-RMM-0672	18.6071597559	19.8753736494	23.9678628799
1497-RMM-0673	22.1229067068	19.1338772576	21.4474612536
1497-RMM-0674	22.2106053244	17.495710122	22.7902123704
1497-RMM-0675	17.6036010498	20.1230585507	25.8510999503
1497-RMM-0676	17.4308471639	21.0626992112	25.5788626792
1497-RMM-0677	15.0459291876	16.510784678	32.5808382237
1497-RMM-0678	18.8643450899	21.2085296407	23.6210188299
1497-RMM-0679	21.6650255266	19.3358816672	23.2570144767
1497-RMM-0680	21.3535527971	16.1654311481	24.6933648066
1497-RMM-0681	21.0457361332	18.3380487953	23.1791587587
1497-RMM-0682	26.3934927725	16.2558909122	19.3190952312
1497-RMM-0683	24.7422758703	16.7718628104	20.1529436829
1497-RMM-0684	22.786215864	17.4114998185	22.8007185136
1497-RMM-0685	31.1684877114	14.9482699483	15.5700928214
1497-RMM-0686	21.2280013135	15.6133049242	26.3235149431
1497-RMM-0687	19.6962052484	17.8916593005	24.6093617162
1497-RMM-0688	21.8567359164	14.8682089236	25.1347153188
1497-RMM-0689	23.3022913786	17.2631533992	21.6140791173
1497-RMM-0690	21.0223648085	22.1220976387	20.382039089
1497-RMM-0691	22.3411259808	17.5707741663	23.2508271437
1497-RMM-0692	21.980813887	18.058907651	22.6467169921
1497-RMM-0693	22.7556157347	19.0701278212	21.6449757434
1497-RMM-0694	18.0027266964	17.4613109713	27.8333092919
1497-RMM-0695	19.8258700944	22.0215444338	20.8450903075
1497-RMM-0696	20.0264482394	17.6860134354	25.0018046764
1497-RMM-0697	26.7118205201	14.8573283743	18.9027153557
1497-RMM-0698	21.117864473	16.6191730074	25.8033021601
1497-RMM-0699	23.6690098454	14.1357769547	24.0787281223
1497-RMM-0700RD	20.1071616724	17.4864851685	25.0477782176
1497-RMM-0701	17.4288501145	17.0938499351	28.2993994832
1497-RMM-0702	19.3030489432	21.445090157	23.3470842725
1497-RMM-0703	17.1396188092	17.8489095891	28.1635541977
1497-RMM-0704	14.3349423294	18.3104842717	32.1671747328
1497-RMM-0705	17.5417056449	17.7739844041	28.4685991252
1497-RMM-0706	23.3506977719	14.7528892876	24.1926821262
1497-RMM-0707	21.590124432	17.4946620636	24.9537164952
1497-RMM-0708	22.1771894205	20.4205249432	20.6271453762
1497-RMM-0709	15.937477573	23.3145424085	25.5349918468
1497-RMM-0710	17.8743982399	17.1293328731	28.022941347
1497-RMM-0711	20.9926092981	15.6175222972	26.1935142735
1497-RMM-0712	17.2484997815	16.5329708977	29.2071063161
1497-RMM-0714	18.9842721834	17.0995993591	26.3369351144
1497-RMM-0715	21.1675527755	17.1939376644	24.5160842368
1497-RMM-0716	16.3210307562	16.6145999094	30.0957715212
1497-RMM-0717	20.9106012629	15.9573420243	26.7590132852
1497-RMM-0718	19.1512157505	17.907779984	25.6839730988
1497-RMM-0719	21.0277981711	22.3941520056	20.3474697254
1497-RMM-0720	28.7231249871	13.46382331	18.1839733598
1497-RMM-0721	21.7957142887	15.7207145224	23.828277771
1497-RMM-0722	21.9898219261	16.8734246368	23.7921984578
1497-RMM-0723	25.0097339154	15.9793092443	21.222235241
1497-RMM-0724	25.5916460887	17.0756097136	19.2577060897
1497-RMM-0725	19.4327763779	15.6858571855	27.429943457
1497-RMM-0726	22.9324755342	15.9122743734	23.9990530733
1497-RMM-0727	16.7505362328	18.1973076659	27.1145666294
1497-RMM-0728	23.6271535759	13.8268478154	24.6400755686
1497-RMM-0729	18.1505260568	19.753909753	25.7291386358
1497-RMM-0730	19.3492944673	17.9053308682	25.7563465451
1497-RMM-0731	17.787921155	17.38672361	26.7498843129
1497-RMM-0732	22.5362621837	18.7094807925	21.2870449098
1497-RMM-0733	21.3325767318	24.8654780209	17.9208996971
1497-RMM-0734	15.3044520912	18.8790170927	28.9467094864
1497-RMM-0735	18.9945652579	18.1140460403	26.2407136924
1497-RMM-0736	25.2442930464	14.3629019073	22.5588592795
1497-RMM-0737	24.6427145578	16.5550365991	21.5306395673
1497-RMM-0738	18.218032979	18.588925426	25.6873187624
1497-RMM-0739	20.4480531502	18.8772382822	23.4762540241
1497-RMM-0740	16.6071360924	16.6558521834	29.7997599028
1497-RMM-0741	24.3322307915	18.6555406201	19.2698004116
1497-RMM-0742	16.0905307182	17.217414841	30.5013052512
1497-RMM-0743	21.7946685941	16.5089502224	24.3732300777
1497-RMM-0744	23.0189128864	16.7999548944	21.9402292439
1497-RMM-0745	21.0206226583	15.6921213884	25.9259989596
1497-RMM-0746	24.109412851	14.9668080899	22.5672526679
1497-RMM-0747	19.0010124104	16.7936297619	27.0982220864
1497-RMM-0748	19.3253294159	16.3584159148	26.9655013659
1497-RMM-0749	18.3119718571	16.7361982689	26.7312943926
1497-RMM-0750	19.7514702795	16.2368833002	26.3507309122
1497-RMM-0751	18.3015388941	16.9977496865	26.8297588134
1497-RMM-0752	19.3535811121	15.1801159332	27.2259880182
1497-RMM-0753	19.4010195217	16.7913327869	25.7956683924
1497-RMM-0754	24.1166094129	16.1262216313	22.3881481295
1497-RMM-0755	21.5355208008	15.4650659609	25.3747296069
1497-RMM-0756	23.9961653283	15.6500333672	22.2721477442
1497-RMM-0757	18.4018711198	20.6652910859	24.3127761325
1497-RMM-0758	12.7971025226	19.667032291	31.602016505
1497-RMM-0759RD	13.1229480229	18.802891383	30.4070112164
1497-RMM-0760RD	15.0025758832	20.8805481038	27.4980745359
1497-RMM-0761RD	11.8557258536	19.9801799584	32.7276646235
1497-RMM-0762	17.6742847274	18.8349739822	26.0988840756
1497-RMM-0763	16.5080444414	16.797816812	29.9777237356
1497-RMM-0764RD	17.7669901827	17.9699405872	27.2943220998
1497-RMM-0765RD	17.5765855143	18.8502516803	25.9486370725
1497-RMM-0766	18.7821213386	19.6497402137	24.8629838458
1497-RMM-0767	21.2330332557	16.2403736173	24.7198971335
1497-RMM-0768	19.7071601886	20.1279558969	24.1928229162
1497-RMM-0769	15.4749424954	20.5659600252	28.2459938169
1497-RMM-0770	10.7981495947	21.3719302767	33.1095288948
1497-RMM-0771RD	17.3756355523	16.9665303375	28.6453477751
1497-RMM-0772RD	14.6767037397	18.3790641155	30.765505185
1497-RMM-0773RD	9.62727596287	18.2465079772	35.5214680554
1497-RMM-0774RD	15.0951600965	18.3422424196	28.6749171028
1497-RMM-0775RD	16.5003244327	15.4386375623	31.7795586112
1497-RMM-0776	18.0156731146	17.7065929224	26.4120583552
1497-RMM-0777	19.6851551046	19.5566882087	24.7571365815
1497-RMM-0778	10.377963943	21.261643359	32.9541267016
1497-RMM-0779RD	25.6981350195	14.4201711648	20.9812062344
1497-RMM-0780	17.5174993203	19.7738202092	25.9517719037
1497-RMM-0781	26.5297666426	18.0672211894	18.6717030612
1497-RMM-0782	21.7256232232	16.7576243206	24.4016574434
1497-RMM-0783	16.6861387292	23.5579982934	22.7752844455
1497-RMM-0784	21.1870614826	15.4410787141	25.2510761596
1497-RMM-0785RD	23.2105242457	15.1956821108	23.6316833143
1497-RMM-0786	19.3773713131	19.9399255248	23.6434815376
1497-RMM-0787	21.4293063011	18.8470339531	22.2650144648
1497-RMM-0788	13.147782288	21.4228749018	30.3797599435
1497-RMM-0789	21.0425193193	15.8531565863	25.8978523041
1497-RMM-0790	10.3824905597	19.1159850945	33.8257613405
1497-RMM-0791RD	14.1958903687	19.7414623411	28.9408183611
1497-RMM-0792	20.6492533239	14.7788776605	26.21571567
1497-RMM-0793	13.746743007	19.4867317401	30.9897139319
1497-RMM-0794	21.5497289637	16.9688808734	24.627113269
1497-RMM-0795	18.3665621025	17.440237208	26.5528369608
1497-RMM-0796RD	10.0320275052	17.5908839104	35.8748865932
1497-RMM-0797	16.912019768	20.1011396358	26.5527363537
1497-RMM-0798	20.8460673214	17.6985165747	23.6062015212
1497-RMM-0799	18.9033153727	18.2804604866	25.3064397453
1497-RMM-0800	19.697840176	17.2631620509	26.0726270154
1497-RMM-0801	19.2398663799	17.9216267485	25.5590216231
1497-RMM-0802	12.1566361574	21.857463582	30.1114530268
1497-RMM-0803RD	22.0746509323	16.2672309291	23.7184347171
1497-RMM-0804	9.80328351403	24.0656786499	30.8911573654
1497-RMM-0805	31.5903188055	11.6101263833	17.8513776957
1497-RMM-0806	21.645183559	17.3196148236	23.9376867561
1497-RMM-0807	22.3593511472	15.6504235926	23.8458346003
1497-RMM-0808	22.2191873737	15.8492714325	25.3398754908
1497-RMM-0809	12.168077808	21.5709924396	29.9470749985
1497-RMM-0810	15.9664521693	19.7310924297	27.8618187701
1497-RMM-0811	19.0974269105	19.7410908722	25.0900908651
1497-RMM-0812	22.43997001	18.1673851201	21.4316743278
1497-RMM-0813RD	21.4256665062	16.8557856584	23.9633126461
1497-RMM-0814RD	18.8970918729	17.8795555175	27.9774905147
1497-RMM-0815RD	16.4493769887	20.0001688316	26.9911342608
1497-RMM-0816	9.73724816543	25.3597915593	30.0199915828
1497-RMM-0817RD	17.6276951755	17.9947220322	27.6341340833
1497-RMM-0818	21.9301818119	16.1298798733	22.8668578868
1497-RMM-0819	24.1022293255	16.6421482398	22.1158966019
1497-RMM-0820	17.7839883259	21.1659765069	24.3923753384
1497-RMM-0821	18.9638601349	16.2566161739	27.9746534247
1497-RMM-0822	13.8105240896	18.9774128558	31.2363262628
1497-RMM-0823	21.2799908941	21.4178002221	20.5827560354
